source,campaign,influencer_id,user_id,product,date,orders,revenue
MuscleBlaze,MuscleBlaze_Campaign_4,193,9e59d0ac-a9ad-4111-9e2c-834fe6f4fbf1,MuscleBlaze Product 4,2025-07-17,2,2022.73
Gritzo,Gritzo_Campaign_3,186,f04989fc-6592-4170-8c95-5c7886c521a5,Gritzo Product 8,2025-06-05,3,4253.48
Gritzo,Gritzo_Campaign_5,92,c338fc94-feac-4ada-93cc-1276819288a4,Gritzo Product 10,2025-05-28,1,1134.78
HKVitals,HKVitals_Campaign_3,76,fe94e56f-a1f4-414b-b194-7dba7745380f,HKVitals Product 7,2025-05-29,3,3749.72
HKVitals,HKVitals_Campaign_4,134,400b04c8-4538-46c5-82d1-abadaf1e817e,HKVitals Product 10,2025-07-05,1,1148.47
HKVitals,HKVitals_Campaign_3,119,67a8f294-02ad-400e-963a-88b1fc32e60c,HKVitals Product 9,2025-07-10,4,3099.89
MuscleBlaze,MuscleBlaze_Campaign_1,236,bfc1a8a0-7042-46ca-9032-9ea11dd10559,MuscleBlaze Product 8,2025-07-13,3,5143.94
MuscleBlaze,MuscleBlaze_Campaign_4,194,96bf77df-46b5-4340-9bfa-fb6fc4f7a2dc,MuscleBlaze Product 5,2025-06-11,3,4516.06
HKVitals,HKVitals_Campaign_2,165,9e73d11c-525a-4e50-9441-25537aa26e0a,HKVitals Product 4,2025-06-14,1,1750.84
MuscleBlaze,MuscleBlaze_Campaign_1,113,fcb8f01e-d8f5-4edd-a5f1-d4cb0cdfa38e,MuscleBlaze Product 2,2025-07-05,4,4426.55
MuscleBlaze,MuscleBlaze_Campaign_1,121,bfc4ffa4-89ca-4009-b9e1-dd661bfe56a6,MuscleBlaze Product 8,2025-05-24,3,4579.21
MuscleBlaze,MuscleBlaze_Campaign_5,250,a340de54-4925-4169-a513-a532c2f7b896,MuscleBlaze Product 7,2025-07-18,1,799.78
Gritzo,Gritzo_Campaign_2,129,be9bdb3c-c8f7-4882-bf77-7dd04cb10ba6,Gritzo Product 6,2025-07-03,4,5235.84
HKVitals,HKVitals_Campaign_5,15,7f9548cc-f21f-44f1-9809-9f94413b49c5,HKVitals Product 10,2025-06-30,3,2207.55
MuscleBlaze,MuscleBlaze_Campaign_5,103,7126477f-fbd6-493d-933d-43de1714cec1,MuscleBlaze Product 2,2025-06-10,4,3670.95
HKVitals,HKVitals_Campaign_2,150,9598c07e-6b25-4a22-ae8e-f9b278b3ade9,HKVitals Product 8,2025-06-29,2,3057.76
HKVitals,HKVitals_Campaign_4,210,dd57dcf3-8e44-48f4-b4df-950f03da1608,HKVitals Product 8,2025-06-30,2,1164.41
Gritzo,Gritzo_Campaign_5,161,97cbd25b-6cb9-41fd-89cc-57290e76cd7e,Gritzo Product 5,2025-06-08,1,857.15
HKVitals,HKVitals_Campaign_5,119,ea7814da-b995-47cd-b784-af8c342555e5,HKVitals Product 9,2025-06-02,4,3089.53
MuscleBlaze,MuscleBlaze_Campaign_4,288,721ddc6c-b38c-4cd2-bc9e-26f3ba72e4ef,MuscleBlaze Product 1,2025-07-19,4,5839.15
MuscleBlaze,MuscleBlaze_Campaign_4,55,d535da75-683f-4370-8376-2675300432c4,MuscleBlaze Product 7,2025-06-09,4,5279.48
HKVitals,HKVitals_Campaign_4,292,e5d4926c-c025-462e-a45e-21ba979f45ef,HKVitals Product 7,2025-05-24,1,1932.43
HKVitals,HKVitals_Campaign_1,105,a48f2336-47af-4217-8dd1-ea8457e35b3b,HKVitals Product 1,2025-06-12,2,1083.94
MuscleBlaze,MuscleBlaze_Campaign_3,152,cf28195a-efa9-4993-ba42-3201c9f2b4f9,MuscleBlaze Product 9,2025-07-09,3,5029.59
Gritzo,Gritzo_Campaign_4,169,70caf86a-8a94-44be-8e76-966222f5514f,Gritzo Product 3,2025-05-23,1,778.84
HKVitals,HKVitals_Campaign_3,170,18b4c523-fce7-4611-ad9b-48eef763e598,HKVitals Product 3,2025-07-19,1,1778.17
Gritzo,Gritzo_Campaign_4,185,e41419e2-f141-4f52-bb7e-0bf99ae7ad43,Gritzo Product 7,2025-07-19,1,1966.76
MuscleBlaze,MuscleBlaze_Campaign_4,203,9ac54245-c080-4fb9-87fa-3e28079442c0,MuscleBlaze Product 10,2025-05-31,3,5082.69
Gritzo,Gritzo_Campaign_5,240,36551fa5-9d4b-4650-9b35-c56cde38801b,Gritzo Product 9,2025-06-14,4,2901.55
Gritzo,Gritzo_Campaign_4,27,9e6ee63d-4aa2-44e9-bc0e-f93a82b879ff,Gritzo Product 8,2025-05-30,3,2294.3
Gritzo,Gritzo_Campaign_5,35,6ee9c45f-e691-4382-9134-51f9b495736f,Gritzo Product 3,2025-06-07,1,1339.86
MuscleBlaze,MuscleBlaze_Campaign_3,174,465aa95f-41e5-4fd3-b098-d73e46008a7d,MuscleBlaze Product 7,2025-05-23,4,4323.31
HKVitals,HKVitals_Campaign_4,66,92cf04b8-cc7c-4501-8c76-3f5200a300a1,HKVitals Product 10,2025-06-06,3,5485.9
Gritzo,Gritzo_Campaign_3,244,b1826e29-b45b-4732-b2dd-a579b85c7ee5,Gritzo Product 6,2025-05-27,1,528.94
HKVitals,HKVitals_Campaign_1,156,b1668be7-50d2-4ba9-853c-c7c1eabf756f,HKVitals Product 1,2025-06-15,2,1219.99
Gritzo,Gritzo_Campaign_2,220,e68a0c93-c29a-4fc0-9845-0a0f4d9962f6,Gritzo Product 1,2025-07-02,1,1068.78
HKVitals,HKVitals_Campaign_5,182,ded67f9b-7dd7-4278-a6e9-e7bc8edf1861,HKVitals Product 6,2025-06-19,4,7732.28
MuscleBlaze,MuscleBlaze_Campaign_4,246,59fe7e7e-98d4-4590-897f-859167bc8827,MuscleBlaze Product 6,2025-06-10,1,1438.01
MuscleBlaze,MuscleBlaze_Campaign_3,188,aec85af0-36e8-4ac8-b1d2-908ed7650e02,MuscleBlaze Product 7,2025-06-12,4,7329.24
HKVitals,HKVitals_Campaign_3,210,5378d0a5-8a98-43a0-9278-4989a094fdc5,HKVitals Product 7,2025-07-09,2,3170.69
MuscleBlaze,MuscleBlaze_Campaign_2,209,0592b97a-9718-400d-ad18-1eee5f5f6751,MuscleBlaze Product 4,2025-06-22,1,801.8
MuscleBlaze,MuscleBlaze_Campaign_5,293,ca8bd194-439a-4259-8e91-51e7ad208cfa,MuscleBlaze Product 5,2025-06-17,1,1889.65
MuscleBlaze,MuscleBlaze_Campaign_3,90,353ed7d0-e792-4975-ab3a-4bd3d191b73f,MuscleBlaze Product 2,2025-07-12,4,6177.98
MuscleBlaze,MuscleBlaze_Campaign_2,152,5f6c1fdf-81ce-4a58-b573-073d774f784d,MuscleBlaze Product 6,2025-06-15,2,1184.48
MuscleBlaze,MuscleBlaze_Campaign_3,16,c5aaada3-8437-465c-85ee-3f39d8562f6d,MuscleBlaze Product 9,2025-06-12,3,4205.27
MuscleBlaze,MuscleBlaze_Campaign_4,202,d49e9523-bf44-45ed-958e-9b29f6354218,MuscleBlaze Product 8,2025-06-05,4,2296.43
Gritzo,Gritzo_Campaign_4,297,c53d8b74-dbf6-4bf0-8073-ec142aa32b73,Gritzo Product 9,2025-07-03,4,5427.9
HKVitals,HKVitals_Campaign_4,254,3f916a6f-5e1f-4a10-bbdd-9c01dfb3e84f,HKVitals Product 1,2025-07-21,3,5498.07
Gritzo,Gritzo_Campaign_3,258,466ddd34-b355-48c1-9d85-505d5a847af9,Gritzo Product 1,2025-05-28,4,3048.84
HKVitals,HKVitals_Campaign_4,112,4dc0850c-3f00-4dc7-96b2-602affddd502,HKVitals Product 10,2025-06-20,3,3983.76
HKVitals,HKVitals_Campaign_1,167,e780a477-a7f8-4301-859c-0b25bcbfdf19,HKVitals Product 10,2025-06-20,2,3360.45
HKVitals,HKVitals_Campaign_2,156,a9b97421-1691-48ec-8fbe-90f6908a9fdd,HKVitals Product 2,2025-05-26,2,3647.91
HKVitals,HKVitals_Campaign_5,267,06a90b43-bbe1-4426-8185-dc90e56748fa,HKVitals Product 8,2025-07-07,3,5702.02
Gritzo,Gritzo_Campaign_2,223,62b3b091-b5c6-4bb0-a39d-3fbf924e9e19,Gritzo Product 6,2025-07-02,1,1245.25
Gritzo,Gritzo_Campaign_3,297,8c027e89-35a5-4700-83ac-12d4e9a99cf9,Gritzo Product 5,2025-06-27,2,3557.26
HKVitals,HKVitals_Campaign_4,186,86d82b25-6b22-4d53-9f22-c03748ab1f75,HKVitals Product 4,2025-05-25,4,5516.99
Gritzo,Gritzo_Campaign_5,207,08ba12e7-440c-4596-9e94-da830e5b63d5,Gritzo Product 2,2025-07-18,3,2869.5
MuscleBlaze,MuscleBlaze_Campaign_3,60,cf05e0fd-78e9-49a6-9445-892ce912726d,MuscleBlaze Product 5,2025-07-07,2,1929.1
MuscleBlaze,MuscleBlaze_Campaign_5,181,30a78c4b-d83b-4176-8d65-357fbe630ef4,MuscleBlaze Product 5,2025-07-09,2,3443.89
HKVitals,HKVitals_Campaign_5,114,f96e66a6-8aec-43a4-ba62-566bc2f75834,HKVitals Product 4,2025-07-17,2,2426.41
Gritzo,Gritzo_Campaign_5,183,93015ac5-31ea-4b9d-8e27-fc12b84ba54e,Gritzo Product 2,2025-06-17,4,2850.32
MuscleBlaze,MuscleBlaze_Campaign_3,87,355a0bcc-9ea8-4d60-82a6-05d0e6735a19,MuscleBlaze Product 10,2025-06-28,2,3182.99
HKVitals,HKVitals_Campaign_5,110,7b1aa744-bbc3-4ca8-aa3d-0185513c7071,HKVitals Product 2,2025-06-16,3,2802.08
Gritzo,Gritzo_Campaign_4,146,5b4dd650-0e32-41fa-8b3c-0f73c8565fdd,Gritzo Product 8,2025-05-29,4,6335.2
MuscleBlaze,MuscleBlaze_Campaign_1,224,6ec8b039-f000-4aee-8835-34b3e77a78ac,MuscleBlaze Product 6,2025-05-27,1,1971.01
Gritzo,Gritzo_Campaign_5,298,90671f39-e881-49ed-b1bd-b2ed093ef5e8,Gritzo Product 5,2025-07-21,2,1004.54
HKVitals,HKVitals_Campaign_5,186,befef5a3-e761-4fd2-83a0-62f73658b29e,HKVitals Product 7,2025-05-27,1,1876.33
HKVitals,HKVitals_Campaign_4,171,1c011aea-0e8f-4c69-9f57-6b3a2e86500b,HKVitals Product 4,2025-05-25,4,2009.27
HKVitals,HKVitals_Campaign_5,273,78fd518e-76ee-4353-b0c0-b1d2be07893a,HKVitals Product 5,2025-06-08,1,728.59
Gritzo,Gritzo_Campaign_5,220,8cc9a06d-7491-4cbe-9466-84c823eeb0dc,Gritzo Product 8,2025-06-13,3,3074.26
MuscleBlaze,MuscleBlaze_Campaign_5,77,4f6f2506-aabd-4acd-a880-fd52af7195ee,MuscleBlaze Product 1,2025-06-09,4,4406.78
MuscleBlaze,MuscleBlaze_Campaign_4,30,a9bb90e4-77c6-4980-b236-763519a7bf6f,MuscleBlaze Product 10,2025-05-24,3,3812.85
MuscleBlaze,MuscleBlaze_Campaign_3,211,4c797752-2165-4919-b45e-e5235f2405e6,MuscleBlaze Product 8,2025-05-30,4,3109.58
Gritzo,Gritzo_Campaign_5,131,41ed48fa-f87a-4361-8155-0e7c6d304763,Gritzo Product 9,2025-06-03,4,7115.37
HKVitals,HKVitals_Campaign_1,46,95714563-323f-4f94-b0dd-7809176e6fcb,HKVitals Product 10,2025-07-11,1,1029.64
Gritzo,Gritzo_Campaign_3,253,5023a2f1-16b0-4ac1-8178-5d319b7a01c8,Gritzo Product 4,2025-06-08,1,1813.53
HKVitals,HKVitals_Campaign_2,209,41b7c599-df9f-4341-a351-d6afa398147e,HKVitals Product 3,2025-07-09,3,3927.26
MuscleBlaze,MuscleBlaze_Campaign_4,53,7016fd56-af9e-4ef1-b094-a9f89c94bdd7,MuscleBlaze Product 5,2025-06-25,3,3093.21
HKVitals,HKVitals_Campaign_1,220,1243f810-17fe-4be7-a5f8-38660ca5098d,HKVitals Product 6,2025-07-02,4,7503.11
Gritzo,Gritzo_Campaign_4,175,32176a69-1c95-464f-abc4-fc63fc1bcbec,Gritzo Product 4,2025-06-07,3,3816.03
HKVitals,HKVitals_Campaign_2,146,557878a4-5d2d-4c2a-a85f-6dd4712025dc,HKVitals Product 5,2025-07-17,4,3334.91
HKVitals,HKVitals_Campaign_2,245,56ace48a-4e5d-42bb-a916-77e2c927abe8,HKVitals Product 10,2025-06-16,3,3195.82
HKVitals,HKVitals_Campaign_1,282,9bc359a0-9117-41f1-b229-710863eb88d1,HKVitals Product 4,2025-06-12,1,1068.38
MuscleBlaze,MuscleBlaze_Campaign_1,275,82a391df-ca52-4cdf-af04-82ca8e56183c,MuscleBlaze Product 4,2025-05-26,1,1907.25
MuscleBlaze,MuscleBlaze_Campaign_4,198,5e4a96cc-61e1-4d35-a5db-f2dab317eaea,MuscleBlaze Product 5,2025-07-20,2,1245.86
HKVitals,HKVitals_Campaign_4,179,7bb42e54-9b06-42e2-9637-2f7b11d6feab,HKVitals Product 9,2025-07-10,2,2819.81
HKVitals,HKVitals_Campaign_2,175,4b05ad56-e6ca-491f-af2d-44fd49821307,HKVitals Product 1,2025-06-04,1,1097.57
MuscleBlaze,MuscleBlaze_Campaign_2,2,0581e9ba-6524-4444-9b0f-80b6c2b0d74b,MuscleBlaze Product 5,2025-06-20,4,2730.63
MuscleBlaze,MuscleBlaze_Campaign_3,252,1e5c407d-56f1-440c-a69a-8fcec058fd27,MuscleBlaze Product 5,2025-06-13,1,1272.45
Gritzo,Gritzo_Campaign_2,174,e3b7cc7a-0d14-4d40-bb60-6a4bea85f555,Gritzo Product 9,2025-06-08,3,5063.26
Gritzo,Gritzo_Campaign_4,149,2972fd38-d3f4-4e8f-bc80-9e120b529621,Gritzo Product 1,2025-07-03,4,4337.94
MuscleBlaze,MuscleBlaze_Campaign_1,16,4be592c9-3a25-4330-865f-c1c02ffb8d1e,MuscleBlaze Product 1,2025-07-14,4,6584.2
HKVitals,HKVitals_Campaign_3,48,424625ca-8ef2-435e-ae09-45c0a30a3d9a,HKVitals Product 10,2025-06-04,4,6251.79
MuscleBlaze,MuscleBlaze_Campaign_3,59,e4270d8d-3e6f-4505-b116-ccb3e25cc87c,MuscleBlaze Product 7,2025-07-12,2,2229.28
Gritzo,Gritzo_Campaign_4,52,8c885f3d-e87c-439f-ba6b-15bc35473442,Gritzo Product 2,2025-07-18,4,2791.2
Gritzo,Gritzo_Campaign_2,20,c53a6f1d-2ec9-4953-af86-f9fcfd1f5116,Gritzo Product 3,2025-06-06,1,1758.82
MuscleBlaze,MuscleBlaze_Campaign_5,103,5fc54481-b9e4-4d7d-96fe-0085bc4f664d,MuscleBlaze Product 10,2025-07-07,3,4626.2
MuscleBlaze,MuscleBlaze_Campaign_5,160,d782bf00-b296-470c-813f-82a5a588b7d9,MuscleBlaze Product 9,2025-07-10,1,1978.02
Gritzo,Gritzo_Campaign_4,104,67f54053-4ce4-4454-8718-80fc1c752d6d,Gritzo Product 5,2025-07-10,4,5592.81
MuscleBlaze,MuscleBlaze_Campaign_5,192,2ab61334-0b1c-4053-b9b0-82b368272f06,MuscleBlaze Product 4,2025-06-02,1,712.1
MuscleBlaze,MuscleBlaze_Campaign_3,2,fdce5b90-b487-4501-8285-01995b71a115,MuscleBlaze Product 6,2025-07-14,3,4922.36
Gritzo,Gritzo_Campaign_2,283,a26923c6-09b3-404e-a378-17f7ae05ee03,Gritzo Product 7,2025-06-17,2,1386.32
HKVitals,HKVitals_Campaign_2,209,f3d62f58-bd07-41b0-a9c7-e2a71f2dc73b,HKVitals Product 4,2025-05-26,4,5251.42
MuscleBlaze,MuscleBlaze_Campaign_2,52,e049a1d6-1f9e-4606-98af-26090d348538,MuscleBlaze Product 3,2025-05-25,2,3026.09
HKVitals,HKVitals_Campaign_4,221,de76c553-5e08-4cce-9166-3879f618fc4c,HKVitals Product 8,2025-07-18,1,1411.03
HKVitals,HKVitals_Campaign_1,168,dddafb6f-e562-4673-8e03-c7d9b2b52f27,HKVitals Product 10,2025-06-29,4,7094.03
HKVitals,HKVitals_Campaign_3,206,863f0fd0-8a14-478c-a242-7852ea32650b,HKVitals Product 9,2025-06-26,4,2273.58
Gritzo,Gritzo_Campaign_3,15,449d0698-fa2a-47b4-b6d3-7aab9124cd29,Gritzo Product 2,2025-06-14,4,7297.97
Gritzo,Gritzo_Campaign_4,49,77de61e1-fc9d-4042-908f-0bf35d011038,Gritzo Product 7,2025-07-13,3,4670.18
Gritzo,Gritzo_Campaign_3,8,c634d05b-8452-4658-9c33-f6d5f606d619,Gritzo Product 4,2025-05-29,1,1471.41
MuscleBlaze,MuscleBlaze_Campaign_4,127,5a59bba0-8c60-41b1-802d-c642ad5c794a,MuscleBlaze Product 6,2025-06-21,3,5521.39
Gritzo,Gritzo_Campaign_3,96,269e2d09-3119-4fb9-bbae-a56ed6a202cf,Gritzo Product 6,2025-07-01,3,4643.07
MuscleBlaze,MuscleBlaze_Campaign_1,102,cf27f8f2-27b0-449d-9376-25e66f9698df,MuscleBlaze Product 10,2025-07-11,3,5617.24
Gritzo,Gritzo_Campaign_2,248,f248f6d2-bc79-46b7-8bf8-02a508e1b723,Gritzo Product 1,2025-07-21,1,1885.24
HKVitals,HKVitals_Campaign_4,237,de2bdc1d-c68f-468e-a3ae-4e9184946b89,HKVitals Product 9,2025-07-13,2,3252.34
HKVitals,HKVitals_Campaign_1,53,3a844fee-2a67-4bcf-9273-28918f2c3bb5,HKVitals Product 6,2025-07-14,4,5874.55
Gritzo,Gritzo_Campaign_4,293,002965fd-9270-4dfa-94cb-628719d0a59e,Gritzo Product 4,2025-06-07,1,1828.91
HKVitals,HKVitals_Campaign_4,264,41a6d390-3ecb-40d1-ad31-2c3fea40a6e1,HKVitals Product 1,2025-06-08,1,1637.57
HKVitals,HKVitals_Campaign_1,227,26fcdf10-ed54-4cae-99d6-722bebe716be,HKVitals Product 5,2025-05-25,3,2908.05
MuscleBlaze,MuscleBlaze_Campaign_2,57,0d9735c4-20ec-488e-bad1-8edece390583,MuscleBlaze Product 5,2025-06-03,3,4363.69
MuscleBlaze,MuscleBlaze_Campaign_3,220,670a90d5-4ae7-4523-9538-e5a235dc2cd0,MuscleBlaze Product 8,2025-06-07,2,2360.95
Gritzo,Gritzo_Campaign_1,136,cc4ad6ae-2d0f-4ce7-ab80-714bbe814c76,Gritzo Product 7,2025-06-10,2,1008.15
HKVitals,HKVitals_Campaign_4,26,800cf093-d2be-4219-8188-64d4edf76317,HKVitals Product 2,2025-06-22,1,587.22
HKVitals,HKVitals_Campaign_3,220,e7693de8-7e85-415a-bff7-c2685dce7aa2,HKVitals Product 7,2025-06-24,2,3137.97
Gritzo,Gritzo_Campaign_1,211,bbf8fa37-4ef6-492f-a054-ff68887b1bcb,Gritzo Product 7,2025-05-25,1,871.49
MuscleBlaze,MuscleBlaze_Campaign_5,295,950ed684-cf47-40eb-a944-e8d3e5c9f3fb,MuscleBlaze Product 5,2025-05-24,4,6238.38
MuscleBlaze,MuscleBlaze_Campaign_4,196,d83c1cee-c6e2-4256-a1cf-2198d0072186,MuscleBlaze Product 6,2025-06-05,4,5465.73
Gritzo,Gritzo_Campaign_3,298,46ff2ec6-88a0-46f3-a04f-ad5a005d538b,Gritzo Product 9,2025-07-02,2,2826.51
HKVitals,HKVitals_Campaign_1,68,602f08db-7ab0-4b40-a18e-ecc3889f71e9,HKVitals Product 1,2025-07-05,1,704.38
Gritzo,Gritzo_Campaign_4,14,4fcb4645-92a6-4fc6-b385-533cc04c295c,Gritzo Product 3,2025-06-24,1,1050.73
Gritzo,Gritzo_Campaign_1,227,eb8abb02-808a-4373-982a-6386deb9afcb,Gritzo Product 3,2025-06-07,4,5563.54
HKVitals,HKVitals_Campaign_3,8,ad750630-706e-41b0-b657-65ec7f230d93,HKVitals Product 4,2025-07-18,2,3322.39
HKVitals,HKVitals_Campaign_1,97,01ed7a14-902e-4b22-97c5-259a11fbd542,HKVitals Product 10,2025-07-18,2,2634.89
MuscleBlaze,MuscleBlaze_Campaign_2,167,587f06f3-cd64-4a4d-937a-87d0ef1da053,MuscleBlaze Product 3,2025-06-11,4,2816.6
Gritzo,Gritzo_Campaign_5,210,53ddb183-587c-41fd-ad82-4c8c7069e65f,Gritzo Product 3,2025-06-22,2,3508.74
Gritzo,Gritzo_Campaign_3,66,d25daa8c-6008-4e26-86cc-a7ba4957e63c,Gritzo Product 7,2025-07-14,4,3222.85
HKVitals,HKVitals_Campaign_2,118,bb043c16-3386-4e5a-b54a-cea1f34443ca,HKVitals Product 8,2025-06-09,2,3745.71
HKVitals,HKVitals_Campaign_5,120,070486eb-79e6-4610-9d33-f315c783b637,HKVitals Product 3,2025-07-03,4,4525.79
HKVitals,HKVitals_Campaign_2,230,c77335fa-f32c-49ce-bd07-98ddbb136a64,HKVitals Product 5,2025-07-16,1,1653.82
MuscleBlaze,MuscleBlaze_Campaign_3,93,81908258-1e60-4a65-b8e1-5c06a9003080,MuscleBlaze Product 7,2025-06-10,3,3445.53
MuscleBlaze,MuscleBlaze_Campaign_4,80,df4f2e37-480f-4784-bbfc-4b79aa5eaea0,MuscleBlaze Product 7,2025-07-11,1,615.27
Gritzo,Gritzo_Campaign_1,116,e4b1e3cf-4b6d-4223-9e67-c3903c484322,Gritzo Product 4,2025-07-19,4,4312.96
MuscleBlaze,MuscleBlaze_Campaign_5,88,0043725a-1427-4292-8f48-98bd22ef8f17,MuscleBlaze Product 9,2025-05-23,4,3410.07
Gritzo,Gritzo_Campaign_1,14,181f7eaf-bf38-4e91-b809-be346003bfaf,Gritzo Product 4,2025-05-23,1,1290.99
HKVitals,HKVitals_Campaign_3,4,4b6edfd7-d897-40df-a2b3-c1628b5203d1,HKVitals Product 4,2025-07-03,4,2378.75
Gritzo,Gritzo_Campaign_1,246,45e3c44c-eeba-466f-9ad5-c9e395e035aa,Gritzo Product 3,2025-06-03,2,2763.39
HKVitals,HKVitals_Campaign_4,288,5edcd776-e671-4e01-9413-a079dd1ae289,HKVitals Product 10,2025-05-25,4,6250.71
Gritzo,Gritzo_Campaign_2,50,d67628f9-9305-405f-950e-37a885a0370e,Gritzo Product 5,2025-06-14,2,3097.29
MuscleBlaze,MuscleBlaze_Campaign_2,155,cbdc79f5-74eb-46b0-bccf-8ccfa125644c,MuscleBlaze Product 6,2025-06-10,1,1952.83
Gritzo,Gritzo_Campaign_1,124,85e93057-6478-4f28-abba-800ffd0f874e,Gritzo Product 2,2025-06-24,1,1845.37
Gritzo,Gritzo_Campaign_4,13,484cb5e4-6529-4248-ab89-4da14b895111,Gritzo Product 9,2025-07-12,2,1924.79
HKVitals,HKVitals_Campaign_1,220,102271e5-64ca-4030-acdc-5f4251e95218,HKVitals Product 8,2025-07-17,3,3033.63
MuscleBlaze,MuscleBlaze_Campaign_2,2,784bb9e2-e62c-4961-b280-4d8d236903d2,MuscleBlaze Product 4,2025-06-23,4,4606.61
HKVitals,HKVitals_Campaign_4,295,8849bec8-e368-4781-b79d-70e8d3b14c8c,HKVitals Product 5,2025-05-25,3,2320.06
HKVitals,HKVitals_Campaign_4,170,7b2b88a2-a71f-48a2-8d58-5ae9efbe31af,HKVitals Product 3,2025-06-10,1,670.99
MuscleBlaze,MuscleBlaze_Campaign_2,126,9726858c-d8f8-484a-94b3-c0faae50d93d,MuscleBlaze Product 10,2025-07-02,3,1860.21
HKVitals,HKVitals_Campaign_4,284,efb3a025-9bd7-48f1-baa8-dbd7c56505c5,HKVitals Product 4,2025-07-08,3,1593.77
MuscleBlaze,MuscleBlaze_Campaign_2,254,3d832c7d-217f-43d8-bdcf-0df14b052c54,MuscleBlaze Product 7,2025-06-24,4,6211.79
MuscleBlaze,MuscleBlaze_Campaign_3,285,02abe0f9-e1c7-413e-9e5e-6216e4273aa8,MuscleBlaze Product 5,2025-06-11,2,2723.73
MuscleBlaze,MuscleBlaze_Campaign_4,297,43f5bf08-6401-46b2-839a-6546a23ee94f,MuscleBlaze Product 10,2025-07-02,1,1891.14
MuscleBlaze,MuscleBlaze_Campaign_5,232,334c3406-9a5c-4864-ba8a-1c9b24dda48c,MuscleBlaze Product 6,2025-06-09,3,5014.73
Gritzo,Gritzo_Campaign_1,71,0f671415-6f43-4cc7-9191-1d0b888adf65,Gritzo Product 8,2025-05-26,4,2168.66
MuscleBlaze,MuscleBlaze_Campaign_2,220,8d2d7ea2-6c94-4c3c-929b-3bf6b866a3f1,MuscleBlaze Product 8,2025-06-16,2,2324.91
HKVitals,HKVitals_Campaign_2,4,9c2f70f0-6433-49e6-9fd0-f68061db5e2e,HKVitals Product 7,2025-07-13,2,2705.46
Gritzo,Gritzo_Campaign_4,161,cd8efc68-a82e-47b9-bc36-f9d6933ac1e7,Gritzo Product 7,2025-07-11,3,3546.04
Gritzo,Gritzo_Campaign_3,286,ed0cba85-7c84-42f1-ad4c-143d70b3846d,Gritzo Product 10,2025-05-30,1,597.31
MuscleBlaze,MuscleBlaze_Campaign_5,84,ce13059a-8115-4a88-bf7d-3f2571beca4c,MuscleBlaze Product 2,2025-06-27,1,1763.22
MuscleBlaze,MuscleBlaze_Campaign_3,265,7c94f8bd-a437-4303-aa8b-5244aad1fe3b,MuscleBlaze Product 1,2025-07-01,3,3623.51
MuscleBlaze,MuscleBlaze_Campaign_3,240,23252313-f6c5-483b-8ef0-b83c8abf6d02,MuscleBlaze Product 8,2025-06-17,4,7239.8
Gritzo,Gritzo_Campaign_1,110,b48531ec-8df7-4fdf-b2bb-7696f11c86bd,Gritzo Product 10,2025-07-01,4,2194.49
MuscleBlaze,MuscleBlaze_Campaign_5,97,ef41ba7c-f241-405e-a834-baef5dac6017,MuscleBlaze Product 5,2025-06-16,2,1208.13
Gritzo,Gritzo_Campaign_3,249,096f49ea-1fdc-4144-9b78-b8d822932b45,Gritzo Product 7,2025-06-24,1,698.47
HKVitals,HKVitals_Campaign_2,197,738ef0ce-c71d-403e-b3d0-1aad4d972a52,HKVitals Product 6,2025-05-24,2,2424.05
Gritzo,Gritzo_Campaign_5,149,4e05c233-97f6-4932-8053-a99319343e68,Gritzo Product 1,2025-06-14,2,2317.5
MuscleBlaze,MuscleBlaze_Campaign_2,208,5db89ed6-dd8a-4cda-b076-8a794e844bc9,MuscleBlaze Product 5,2025-06-02,3,3523.84
Gritzo,Gritzo_Campaign_3,70,602f7065-c4a5-4068-b09c-0d997bf6afc1,Gritzo Product 8,2025-06-22,4,5309.7
HKVitals,HKVitals_Campaign_1,126,35d42df3-d8e7-4ef2-b483-bda685f012f0,HKVitals Product 3,2025-07-04,2,1432.46
HKVitals,HKVitals_Campaign_4,237,eeb8a81e-0ffe-4b2b-89ae-f9434d182753,HKVitals Product 9,2025-06-12,2,3018.56
MuscleBlaze,MuscleBlaze_Campaign_1,64,6488c3fd-461e-4274-96a0-580c50d2c107,MuscleBlaze Product 5,2025-06-06,1,1611.28
HKVitals,HKVitals_Campaign_2,200,81e5a6e3-34e7-47b6-8f34-3e34c7c3270b,HKVitals Product 1,2025-07-10,2,3447.16
HKVitals,HKVitals_Campaign_3,40,811ddd84-6326-4f2c-a53b-13fd74638a54,HKVitals Product 5,2025-06-19,2,3394.59
HKVitals,HKVitals_Campaign_3,279,d83a4a0d-f447-4ce4-b3fe-66fe8963909d,HKVitals Product 5,2025-07-20,1,1568.4
Gritzo,Gritzo_Campaign_5,209,0d7324a6-2d94-4096-b690-9b3e35ed2206,Gritzo Product 5,2025-06-12,4,2377.83
HKVitals,HKVitals_Campaign_2,162,34df6640-20bc-4824-b4ab-69616826e675,HKVitals Product 7,2025-06-11,3,2330.21
HKVitals,HKVitals_Campaign_2,100,4bfe492c-07a7-4339-bce4-5719c0f5b874,HKVitals Product 8,2025-07-04,4,7900.21
Gritzo,Gritzo_Campaign_1,195,a709ed89-65c5-486d-9d4d-02815b6a1dff,Gritzo Product 8,2025-05-28,1,1712.98
